time,B,PP,SC,R,CV,ephem,BG,flesha,Other,fila,MT,crusts,HAL
6.002739726027397,0,0.1138392857142857,0.1752232142857143,0.055803571428571425,0.4854910714285714,0.011160714285714286,0.0033482142857142855,0.025669642857142856,0.0078125,0.08035714285714285,0.021205357142857144,0.004464285714285714,0.015625
6.920547945205479,0,0.14555555555555555,0.19777777777777777,0.06444444444444444,0.43777777777777777,0.005555555555555556,0,0.028888888888888888,0.0044444444444444444,0.06888888888888889,0.03222222222222222,0.011111111111111112,0.0033333333333333335
7.920547945205479,0,0.1471571906354515,0.20512820512820512,0.032329988851727984,0.3879598662207358,0,0,0.04905239687848383,0.012263099219620958,0.13154960981047936,0.020066889632107024,0.011148272017837234,0.0033444816053511705
8.92054794520548,0,0.15932203389830507,0.1672316384180791,0.06440677966101695,0.38305084745762713,0.013559322033898305,0.0011299435028248588,0.023728813559322035,0.014689265536723164,0.15141242937853108,0.0022598870056497176,0.013559322033898305,0.005649717514124294
10.005479452054795,0,0.16424581005586592,0.1318435754189944,0.030167597765363128,0.3229050279329609,0.02569832402234637,0.0022346368715083797,0.041340782122905026,0.08826815642458101,0.13854748603351955,0.0011173184357541898,0.021229050279329607,0.03240223463687151
10.923287671232877,0,0.18930957683741648,0.10801781737193764,0.022271714922048998,0.38084632516703787,0.01002227171492205,0,0.013363028953229399,0.06347438752783964,0.16815144766146994,0.01670378619153675,0.008908685968819599,0.01893095768374165
11.923287671232877,0,0.19688542825361513,0.13681868743047831,0.04449388209121246,0.3225806451612903,0.006674082313681869,0.002224694104560623,0.027808676307007785,0.10567296996662959,0.12680756395995552,0.012235817575083427,0.010011123470522803,0.00778642936596218
12.923287671232877,0,0.17653631284916202,0.15977653631284916,0.05810055865921788,0.3888268156424581,0.008938547486033519,0,0.024581005586592177,0.07932960893854749,0.07262569832402235,0.0067039106145251395,0.012290502793296089,0.012290502793296089
13.923287671232877,0,0.18596881959910913,0.11692650334075724,0.026726057906458798,0.4198218262806236,0.0011135857461024498,0,0.03897550111358575,0.07683741648106904,0.09131403118040089,0.0011135857461024498,0.008908685968819599,0.03229398663697105
14.926027397260274,0,0.22818791946308725,0.10961968680089486,0.03467561521252797,0.40939597315436244,0.0044742729306487695,0,0.052572706935123045,0.07829977628635347,0.042505592841163314,0.0044742729306487695,0.011185682326621925,0.024608501118568233
16.926027397260274,0,0.27313266443701223,0.18617614269788182,0.14827201783723523,0.30769230769230765,0.005574136008918617,0,0.017837235228539576,0.02229654403567447,0.020066889632107024,0.0011148272017837235,0.017837235228539576,0
17.926027397260274,0,0.31919642857142855,0.16852678571428573,0.056919642857142856,0.34375,0.0078125,0.002232142857142857,0.022321428571428572,0.021205357142857144,0.04241071428571429,0,0.012276785714285714,0.0033482142857142855
19.013698630136986,0,0.3664804469273743,0.16759776536312848,0.07932960893854749,0.3206703910614525,0.004469273743016759,0.0022346368715083797,0.0022346368715083797,0.0223463687150838,0.013407821229050279,0.004469273743016759,0.01452513966480447,0.0022346368715083797
20.013698630136986,0,0.3975501113585746,0.15033407572383073,0.045657015590200446,0.30066815144766146,0.0066815144766146995,0,0.0066815144766146995,0.0200445434298441,0.031180400890868598,0.015590200445434299,0.015590200445434299,0.01002227171492205
20.92876712328767,0,0.4271412680756396,0.15239154616240266,0.018909899888765295,0.27363737486095663,0.002224694104560623,0.002224694104560623,0.01668520578420467,0.03225806451612903,0.047830923248053395,0.004449388209121246,0.01668520578420467,0.0055617352614015575
