sce,chl,clo,sel
-0.1002563516840529,0.005166543990118193,0.1811298087091889,1.9914487254329638
-0.003967305598076785,-0.0028894459455294495,0.004700839608781861,0.05343423492608155
-0.004467482482254295,-0.0018557496874695703,-0.004643630880314214,-0.0035728095993137563
-0.015163101007094155,-0.003031539932266668,-0.0018202535213934314,-0.004154881354470285
